ID, king_code, king_year, king_month, jyear, jmonth, jday, JDat00h, moon_age
7562,k019,297,6,-14,8,26,1716181.5,2
7563,k019,297,7,-14,9,25,1716211.5,3
7564,k019,297,8,-14,10,24,1716240.5,2
7565,k019,297,9,-14,11,22,1716269.5,2
7566,k019,297,10,-14,12,22,1716299.5,2
7567,k019,297,11,-13,1,20,1716328.5,2
7568,k019,297,12,-13,2,19,1716358.5,2
7569,k019,297,12.5,-13,3,20,1716387.5,1
7570,k019,298,1,-13,4,19,1716417.5,2
7571,k019,298,2,-13,5,18,1716446.5,1
7572,k019,298,3,-13,6,17,1716476.5,2
7573,k019,298,4,-13,7,17,1716506.5,2
7574,k019,298,5,-13,8,15,1716535.5,2
7575,k019,298,6,-13,9,14,1716565.5,2
7576,k019,298,7,-13,10,13,1716594.5,2
7577,k019,298,8,-13,11,12,1716624.5,2
7578,k019,298,9,-13,12,11,1716653.5,2
7579,k019,298,10,-12,1,10,1716683.5,2
7580,k019,298,11,-12,2,8,1716712.5,2
7581,k019,298,12,-12,3,8,1716741.5,1
7582,k019,299,1,-12,4,7,1716771.5,2
7583,k019,299,2,-12,5,6,1716800.5,1
7584,k019,299,3,-12,6,5,1716830.5,1
7585,k019,299,4,-12,7,5,1716860.5,2
7586,k019,299,5,-12,8,4,1716890.5,2
7587,k019,299,6,-12,9,2,1716919.5,2
7588,k019,299,7,-12,10,2,1716949.5,2
7589,k019,299,8,-12,10,31,1716978.5,2
7590,k019,299,9,-12,11,30,1717008.5,2
7591,k019,299,10,-12,12,29,1717037.5,2
7592,k019,299,11,-11,1,28,1717067.5,2
7593,k019,299,12,-11,2,26,1717096.5,2
7594,k019,300,1,-11,3,28,1717126.5,2
7595,k019,300,2,-11,4,26,1717155.5,2
7596,k019,300,3,-11,5,26,1717185.5,2
7597,k019,300,4,-11,6,24,1717214.5,2
7598,k019,300,5,-11,7,23,1717243.5,1
7599,k019,300,6,-11,8,22,1717273.5,2
7600,k019,300,7,-11,9,21,1717303.5,2
7601,k019,300,8,-11,10,20,1717332.5,1
7602,k019,300,9,-11,11,19,1717362.5,2
7603,k019,300,10,-11,12,19,1717392.5,2
7604,k019,300,11,-10,1,17,1717421.5,2
7605,k019,300,12,-10,2,16,1717451.5,2
7606,k019,300,12.5,-10,3,17,1717480.5,2
7607,k019,301,1,-10,4,16,1717510.5,2
7608,k019,301,2,-10,5,15,1717539.5,2
7609,k019,301,3,-10,6,13,1717568.5,1
7610,k019,301,4,-10,7,13,1717598.5,2
7611,k019,301,5,-10,8,11,1717627.5,1
7612,k019,301,6,-10,9,10,1717657.5,2
7613,k019,301,7,-10,10,9,1717686.5,1
7614,k019,301,8,-10,11,8,1717716.5,2
7615,k019,301,9,-10,12,8,1717746.5,2
7616,k019,301,10,-9,1,7,1717776.5,3
7617,k019,301,11,-9,2,5,1717805.5,2
7618,k019,301,12,-9,3,7,1717835.5,2
7619,k019,302,1,-9,4,5,1717864.5,2
7620,k019,302,2,-9,5,4,1717893.5,1
7621,k019,302,3,-9,6,3,1717923.5,2
7622,k019,302,4,-9,7,2,1717952.5,1
7623,k019,302,5,-9,7,31,1717981.5,1
7624,k019,302,6,-9,8,30,1718011.5,1
7625,k019,302,7,-9,9,29,1718041.5,2
7626,k019,302,8,-9,10,28,1718070.5,1
7627,k019,302,9,-9,11,27,1718100.5,2
7628,k019,302,10,-9,12,27,1718130.5,2
7629,k019,302,11,-8,1,26,1718160.5,3
7630,k019,302,12,-8,2,24,1718189.5,2
7631,k019,303,1,-8,3,25,1718219.5,3
7632,k019,303,2,-8,4,23,1718248.5,2
7633,k019,303,3,-8,5,23,1718278.5,2
7634,k019,303,4,-8,6,21,1718307.5,2
7635,k019,303,5,-8,7,20,1718336.5,1
7636,k019,303,6,-8,8,18,1718365.5,1
7637,k019,303,6.5,-8,9,17,1718395.5,1
7638,k019,303,7,-8,10,17,1718425.5,2
7639,k019,303,8,-8,11,15,1718454.5,1
7640,k019,303,9,-8,12,15,1718484.5,2
7641,k019,303,10,-7,1,14,1718514.5,2
7642,k019,303,11,-7,2,12,1718543.5,2
7643,k019,303,12,-7,3,14,1718573.5,2
7644,k019,304,1,-7,4,13,1718603.5,3
7645,k019,304,2,-7,5,12,1718632.5,2
7646,k019,304,3,-7,6,10,1718661.5,2
7647,k019,304,4,-7,7,10,1718691.5,2
7648,k019,304,5,-7,8,8,1718720.5,2
7649,k019,304,6,-7,9,7,1718750.5,2
7650,k019,304,7,-7,10,6,1718779.5,1
7651,k019,304,8,-7,11,4,1718808.5,1
7652,k019,304,9,-7,12,4,1718838.5,1
7653,k019,304,10,-6,1,3,1718868.5,2
7654,k019,304,12,-6,2,1,1718897.5,1
7655,k019,304,12.5,-6,3,3,1718927.5,2
7656,k019,305,1,-6,4,2,1718957.5,2
7657,k019,305,2,-6,5,1,1718986.5,2
7658,k019,305,3,-6,5,31,1719016.5,2
7659,k019,305,4,-6,6,29,1719045.5,2
7660,k019,305,5,-6,7,29,1719075.5,2
7661,k019,305,6,-6,8,27,1719104.5,2
7662,k019,305,7,-6,9,26,1719134.5,2
7663,k019,305,8,-6,10,25,1719163.5,2
7664,k019,305,9,-6,11,24,1719193.5,2
7665,k019,305,10,-6,12,23,1719222.5,2
7666,k019,305,11,-5,1,22,1719252.5,2
7667,k019,305,12,-5,2,20,1719281.5,1
7668,k019,305,12.5,-5,3,22,1719311.5,2
7669,k019,306,1,-5,4,20,1719340.5,1
7670,k019,306,2,-5,5,20,1719370.5,2
7671,k019,306,3,-5,6,19,1719400.5,2
7672,k019,306,4,-5,7,18,1719429.5,2
7673,k019,306,5,-5,8,17,1719459.5,2
7674,k019,306,6,-5,9,15,1719488.5,2
7675,k019,306,7,-5,10,15,1719518.5,2
7676,k019,306,8,-5,11,14,1719548.5,3
7677,k019,306,9,-5,12,13,1719577.5,2
7678,k019,306,10,-4,1,11,1719606.5,2
7679,k019,306,11,-4,2,10,1719636.5,2
7680,k019,306,12,-4,3,10,1719665.5,2
7681,k019,307,1,-4,4,8,1719694.5,1
7682,k019,307,2,-4,5,8,1719724.5,1
7683,k019,307,3,-4,6,7,1719754.5,2
7684,k019,307,4,-4,7,6,1719783.5,1
7685,k019,307,5,-4,8,5,1719813.5,2
7686,k019,307,6,-4,9,4,1719843.5,2
7687,k019,307,7,-4,10,4,1719873.5,3
7688,k019,307,8,-4,11,2,1719902.5,2
7689,k019,307,9,-4,12,2,1719932.5,3
7690,k019,307,10,-4,12,31,1719961.5,2
7691,k019,307,11,-3,1,29,1719990.5,2
7692,k019,307,12,-3,2,27,1720019.5,1
7693,k019,308,1,-3,3,29,1720049.5,2
7694,k019,308,2,-3,4,27,1720078.5,1
7695,k019,308,3,-3,5,27,1720108.5,2
7696,k019,308,4,-3,6,25,1720137.5,1
7697,k019,308,5,-3,7,25,1720167.5,2
7698,k019,308,6,-3,8,24,1720197.5,2
7699,k019,308,7,-3,9,23,1720227.5,2
7700,k019,308,8,-3,10,23,1720257.5,3
7701,k019,308,9,-3,11,21,1720286.5,2
7702,k019,308,10,-3,12,21,1720316.5,3
7703,k019,308,11,-2,1,19,1720345.5,2
7704,k019,308,12,-2,2,17,1720374.5,2
7705,k019,308,12.5,-2,3,18,1720403.5,1
7706,k019,309,1,-2,4,17,1720433.5,2
7707,k019,309,2,-2,5,16,1720462.5,1
7708,k019,309,3,-2,6,15,1720492.5,2
7709,k019,309,4,-2,7,14,1720521.5,1
7710,k019,309,5,-2,8,13,1720551.5,2
7711,k019,309,6,-2,9,12,1720581.5,2
7712,k019,309,7,-2,10,12,1720611.5,3
7713,k019,309,8,-2,11,11,1720641.5,3
7714,k019,309,9,-2,12,10,1720670.5,3
7715,k019,309,10,-1,1,8,1720699.5,2
7716,k019,309,11,-1,2,7,1720729.5,2
7717,k019,309,12,-1,3,8,1720758.5,2
7718,k019,310,1,-1,4,6,1720787.5,1
7719,k019,310,2,-1,5,6,1720817.5,2
7720,k019,310,3,-1,6,4,1720846.5,1
7721,k019,310,4,-1,7,4,1720876.5,2
7722,k019,310,5,-1,8,2,1720905.5,1
7723,k019,310,6,-1,9,1,1720935.5,2
7724,k019,310,7,-1,10,1,1720965.5,2
7725,k019,310,8,-1,10,31,1720995.5,3
7726,k019,310,9,-1,11,29,1721024.5,2
7727,k019,310,10,-1,12,29,1721054.5,3
7728,k019,310,11,0,1,27,1721083.5,2
7729,k019,310,12,0,2,26,1721113.5,3
7730,k019,311,1,0,3,26,1721142.5,2
7731,k019,311,2,0,4,24,1721171.5,1
7732,k019,311,3,0,5,24,1721201.5,2
7733,k019,311,4,0,6,22,1721230.5,1
7734,k019,311,5,0,7,22,1721260.5,2
7735,k019,311,6,0,8,20,1721289.5,1
7736,k019,311,7,0,9,19,1721319.5,2
7737,k019,311,8,0,10,19,1721349.5,2
7738,k019,311,9,0,11,17,1721378.5,2
7739,k019,311,10,0,12,17,1721408.5,2
7740,k019,311,11,1,1,15,1721437.5,2
7741,k019,311,12,1,2,14,1721467.5,2
7742,k019,311,12.5,1,3,16,1721497.5,3
7743,k019,312,1,1,4,14,1721526.5,2
7744,k019,312,2,1,5,13,1721555.5,2
7745,k019,312,3,1,6,12,1721585.5,2
7746,k019,312,4,1,7,11,1721614.5,2
7747,k019,312,5,1,8,10,1721644.5,2
7748,k019,312,6,1,9,9,1721674.5,2
7749,k019,312,7,1,10,8,1721703.5,2
7750,k019,312,8,1,11,6,1721732.5,1
7751,k019,312,9,1,12,6,1721762.5,2
7752,k019,312,10,2,1,4,1721791.5,1
7753,k019,312,11,2,2,3,1721821.5,2
7754,k019,312,12,2,3,5,1721851.5,2
7755,k019,313,1,2,4,3,1721880.5,2
7756,k019,313,2,2,5,3,1721910.5,2
7757,k019,313,3,2,6,2,1721940.5,3
7758,k019,313,4,2,7,1,1721969.5,2
7759,k019,313,5,2,7,30,1721998.5,2
7760,k019,313,6,2,8,29,1722028.5,2
7761,k019,313,7,2,9,27,1722057.5,2
7762,k019,313,8,2,10,27,1722087.5,2
7763,k019,313,9,2,11,25,1722116.5,2
7764,k019,313,10,2,12,24,1722145.5,1
7765,k019,313,11,3,1,23,1722175.5,1
7766,k019,313,12,3,2,22,1722205.5,2
7767,k019,313,12.5,3,3,23,1722234.5,1
7768,k019,314,1,3,4,22,1722264.5,2
7769,k019,314,2,3,5,22,1722294.5,2
7770,k019,314,3,3,6,20,1722323.5,2
7771,k019,314,4,3,7,20,1722353.5,2
7772,k019,314,5,3,8,18,1722382.5,2
7773,k019,314,6,3,9,17,1722412.5,2
7774,k019,314,7,3,10,16,1722441.5,2
7775,k019,314,8,3,11,15,1722471.5,2
7776,k019,314,9,3,12,14,1722500.5,2
7777,k019,314,10,4,1,12,1722529.5,1
7778,k019,314,11,4,2,11,1722559.5,2
7779,k019,314,12,4,3,12,1722589.5,2
7780,k019,315,1,4,4,10,1722618.5,1
7781,k019,315,2,4,5,10,1722648.5,2
7782,k019,315,3,4,6,9,1722678.5,2
7783,k019,315,4,4,7,8,1722707.5,2
7784,k019,315,5,4,8,7,1722737.5,2
7785,k019,315,6,4,9,6,1722767.5,3
7786,k019,315,7,4,10,5,1722796.5,2
7787,k019,315,8,4,11,3,1722825.5,2
7788,k019,315,9,4,12,2,1722854.5,1
7789,k019,315,10,5,1,1,1722884.5,2
7790,k019,315,11,5,1,30,1722913.5,1
7791,k019,315,12,5,3,1,1722943.5,2
7792,k019,316,1,5,3,30,1722972.5,1
7793,k019,316,2,5,4,29,1723002.5,2
7794,k019,316,3,5,5,29,1723032.5,2
7795,k019,316,4,5,6,27,1723061.5,2
7796,k019,316,5,5,7,27,1723091.5,2
7797,k019,316,6,5,8,26,1723121.5,2
7798,k019,316,7,5,9,24,1723150.5,2
7799,k019,316,8,5,10,24,1723180.5,2
7800,k019,316,9,5,11,22,1723209.5,2
7801,k019,316,10,5,12,22,1723239.5,2
7802,k019,316,11,6,1,20,1723268.5,2
7803,k019,316,12,6,2,18,1723297.5,1
7804,k019,316,12.5,6,3,20,1723327.5,2
7805,k019,317,1,6,4,18,1723356.5,1
7806,k019,317,2,6,5,18,1723386.5,2
7807,k019,317,3,6,6,16,1723415.5,1
7808,k019,317,4,6,7,16,1723445.5,2
7809,k019,317,5,6,8,15,1723475.5,2
7810,k019,317,6,6,9,13,1723504.5,2
7811,k019,317,7,6,10,13,1723534.5,2
7812,k019,317,8,6,11,12,1723564.5,3
7813,k019,317,9,6,12,11,1723593.5,2
7814,k019,317,10,7,1,10,1723623.5,2
7815,k019,317,11,7,2,8,1723652.5,2
7816,k019,317,12,7,3,10,1723682.5,2
7817,k019,318,1,7,4,8,1723711.5,2
7818,k019,318,2,7,5,7,1723740.5,1
7819,k019,318,3,7,6,6,1723770.5,2
7820,k019,318,4,7,7,6,1723800.5,2
7821,k019,318,5,7,8,4,1723829.5,2
7822,k019,318,6,7,9,2,1723858.5,1
7823,k019,318,7,7,10,2,1723888.5,2
7824,k019,318,8,7,11,1,1723918.5,2
7825,k019,318,9,7,12,1,1723948.5,3
7826,k019,318,10,7,12,30,1723977.5,2
7827,k019,318,11,8,1,29,1724007.5,3
7828,k019,318,12,8,2,27,1724036.5,2
7829,k019,319,1,8,3,28,1724066.5,2
7830,k019,319,2,8,4,26,1724095.5,2
7831,k019,319,3,8,5,25,1724124.5,1
7832,k019,319,4,8,6,24,1724154.5,2
7833,k019,319,5,8,7,23,1724183.5,1
7834,k019,319,6,8,8,21,1724212.5,1
7835,k019,319,7,8,9,20,1724242.5,1
7836,k019,319,8,8,10,20,1724272.5,2
7837,k019,319,9,8,11,19,1724302.5,2
7838,k019,319,10,8,12,18,1724331.5,2
7839,k019,319,11,9,1,17,1724361.5,2
7840,k019,319,12,9,2,16,1724391.5,3
7841,k019,319,12.5,9,3,17,1724420.5,2
7842,k019,320,1,9,4,16,1724450.5,3
7843,k019,320,2,9,5,15,1724479.5,2
7844,k019,320,3,9,6,13,1724508.5,2
7845,k019,320,4,9,7,12,1724537.5,1
7846,k019,320,5,9,8,11,1724567.5,1
7847,k019,320,6,9,9,9,1724596.5,1
7848,k019,320,7,9,10,9,1724626.5,1
7849,k019,320,8,9,11,8,1724656.5,2
7850,k019,320,9,9,12,7,1724685.5,1
7851,k019,320,10,10,1,6,1724715.5,2
7852,k019,320,11,10,2,5,1724745.5,2
7853,k019,320,12,10,3,7,1724775.5,3
7854,k019,321,1,10,4,5,1724804.5,2
7855,k019,321,2,10,5,5,1724834.5,3
7856,k019,321,3,10,6,3,1724863.5,2
7857,k019,321,4,10,7,2,1724892.5,2
7858,k019,321,5,10,8,1,1724922.5,2
7859,k019,321,6,10,8,30,1724951.5,2
7860,k019,321,7,10,9,28,1724980.5,1
7861,k019,321,8,10,10,28,1725010.5,2
7862,k019,321,9,10,11,27,1725040.5,2
7863,k019,321,10,10,12,26,1725069.5,1
7864,k019,321,11,11,1,25,1725099.5,2
7865,k019,321,12,11,2,24,1725129.5,2
7866,k019,322,1,11,3,25,1725158.5,2
7867,k019,322,2,11,4,23,1725187.5,1
7868,k019,322,3,11,5,23,1725217.5,2
7869,k019,322,4,11,6,22,1725247.5,2
7870,k019,322,5,11,7,21,1725276.5,2
7871,k019,322,6,11,8,19,1725305.5,1
7872,k019,322,6.5,11,9,18,1725335.5,2
7873,k019,322,7,11,10,17,1725364.5,1
7874,k019,322,8,11,11,16,1725394.5,2
7875,k019,322,9,11,12,16,1725424.5,2
7876,k019,322,10,12,1,14,1725453.5,2
7877,k019,322,11,12,2,13,1725483.5,2
7878,k019,322,12,12,3,13,1725512.5,1
7879,k019,323,1,12,4,12,1725542.5,2
7880,k019,323,2,12,5,12,1725572.5,2
7881,k019,323,3,12,6,10,1725601.5,2
7882,k019,323,4,12,7,10,1725631.5,2
7883,k019,323,5,12,8,8,1725660.5,2
7884,k019,323,6,12,9,7,1725690.5,2
7885,k019,323,7,12,10,6,1725719.5,2
7886,k019,323,8,12,11,5,1725749.5,2
7887,k019,323,9,12,12,4,1725778.5,2
7888,k019,323,10,13,1,3,1725808.5,2
7889,k019,323,11,13,2,1,1725837.5,2
7890,k019,323,12,13,3,3,1725867.5,2
7891,k019,324,1,13,4,1,1725896.5,2
7892,k019,324,2,13,5,1,1725926.5,2
7893,k019,324,3,13,5,30,1725955.5,2
7894,k019,324,4,13,6,29,1725985.5,2
7895,k019,324,5,13,7,28,1726014.5,1
7896,k019,324,6,13,8,27,1726044.5,2
7897,k019,324,7,13,9,26,1726074.5,2
7898,k019,324,8,13,10,25,1726103.5,2
7899,k019,324,9,13,11,24,1726133.5,2
7900,k019,324,10,13,12,23,1726162.5,2
7901,k019,324,11,14,1,21,1726191.5,1
7902,k019,324,12,14,2,20,1726221.5,2
7903,k019,324,12.5,14,3,21,1726250.5,1
7904,k019,325,1,14,4,20,1726280.5,2
7905,k019,325,2,14,5,19,1726309.5,1
7906,k019,325,3,14,6,18,1726339.5,2
7907,k019,325,4,14,7,18,1726369.5,2
7908,k019,325,5,14,8,16,1726398.5,2
7909,k019,325,6,14,9,15,1726428.5,2
7910,k019,325,7,14,10,15,1726458.5,3
7911,k019,325,8,14,11,14,1726488.5,3
7912,k019,325,9,14,12,13,1726517.5,2
7913,k019,325,10,15,1,11,1726546.5,2
7914,k019,325,11,15,2,9,1726575.5,1
7915,k019,325,12,15,3,11,1726605.5,2
7916,k019,326,1,15,4,9,1726634.5,1
7917,k019,326,2,15,5,9,1726664.5,2
7918,k019,326,3,15,6,7,1726693.5,1
7919,k019,326,4,15,7,7,1726723.5,2
7920,k019,326,5,15,8,5,1726752.5,1
7921,k019,326,6,15,9,4,1726782.5,2
7922,k019,326,7,15,10,4,1726812.5,2
7923,k019,326,8,15,11,3,1726842.5,3
7924,k019,326,9,15,12,3,1726872.5,3
7925,k019,326,10,16,1,1,1726901.5,3
7926,k019,326,11,16,1,30,1726930.5,2
7927,k019,326,12,16,2,28,1726959.5,1
7928,k019,327,1,16,3,29,1726989.5,2
7929,k019,327,2,16,4,27,1727018.5,1
7930,k019,327,3,16,5,26,1727047.5,1
7931,k019,327,4,16,6,25,1727077.5,1
7932,k019,327,5,16,7,24,1727106.5,1
7933,k019,327,6,16,8,23,1727136.5,1
7934,k019,327,7,16,9,22,1727166.5,2
7935,k019,327,8,16,10,22,1727196.5,2
7936,k019,327,9,16,11,21,1727226.5,3
7937,k019,327,10,16,12,20,1727255.5,2
7938,k019,327,11,17,1,19,1727285.5,3
7939,k019,327,12,17,2,17,1727314.5,2
7940,k019,327,12.5,17,3,19,1727344.5,3
7941,k019,328,1,17,4,17,1727373.5,2
7942,k019,328,2,17,5,16,1727402.5,2
7943,k019,328,3,17,6,14,1727431.5,1
7944,k019,328,4,17,7,14,1727461.5,1
7945,k019,328,5,17,8,13,1727491.5,2
7946,k019,328,6,17,9,11,1727520.5,1
7947,k019,328,7,17,10,11,1727550.5,2
7948,k019,328,8,17,11,10,1727580.5,2
7949,k019,328,9,17,12,9,1727609.5,2
7950,k019,328,10,18,1,8,1727639.5,2
7951,k019,328,11,18,2,7,1727669.5,3
7952,k019,328,12,18,3,8,1727698.5,2
7953,k019,329,1,18,4,6,1727727.5,2
7954,k019,329,2,18,5,6,1727757.5,2
7955,k019,329,3,18,6,4,1727786.5,2
7956,k019,329,4,18,7,4,1727816.5,2
7957,k019,329,5,18,8,2,1727845.5,2
7958,k019,329,6,18,9,1,1727875.5,2
7959,k019,329,7,18,9,30,1727904.5,2
7960,k019,329,8,18,10,30,1727934.5,2
7961,k019,329,9,18,11,28,1727963.5,1
7962,k019,329,10,18,12,28,1727993.5,2
7963,k019,329,11,19,1,27,1728023.5,2
7964,k019,329,12,19,2,25,1728052.5,2
7965,k019,330,1,19,3,27,1728082.5,2
7966,k019,330,2,19,4,25,1728111.5,2
7967,k019,330,3,19,5,25,1728141.5,2
7968,k019,330,4,19,6,23,1728170.5,2
7969,k019,330,5,19,7,23,1728200.5,2
7970,k019,330,6,19,8,21,1728229.5,2
7971,k019,330,7,19,9,20,1728259.5,2
7972,k019,330,8,19,10,19,1728288.5,2
7973,k019,330,9,19,11,18,1728318.5,2
7974,k019,330,10,19,12,17,1728347.5,2
7975,k019,330,11,20,1,16,1728377.5,2
7976,k019,330,12,20,2,14,1728406.5,1
7977,k019,330,12.5,20,3,15,1728436.5,2
7978,k019,331,1,20,4,14,1728466.5,2
7979,k019,331,2,20,5,13,1728495.5,2
7980,k019,331,3,20,6,12,1728525.5,2
7981,k019,331,4,20,7,11,1728554.5,2
7982,k019,331,5,20,8,10,1728584.5,2
7983,k019,331,6,20,9,8,1728613.5,2
7984,k019,331,7,20,10,8,1728643.5,2
7985,k019,331,8,20,11,6,1728672.5,2
7986,k019,331,9,20,12,5,1728701.5,1
7987,k019,331,10,21,1,4,1728731.5,2
7988,k019,331,11,21,2,2,1728760.5,1
7989,k019,331,12,21,3,4,1728790.5,2
7990,k019,332,1,21,4,3,1728820.5,2
7991,k019,332,2,21,5,2,1728849.5,2
7992,k019,332,3,21,6,1,1728879.5,2
7993,k019,332,4,21,7,1,1728909.5,2
7994,k019,332,5,21,7,30,1728938.5,2
7995,k019,332,6,21,8,29,1728968.5,2
7996,k019,332,7,21,9,27,1728997.5,2
7997,k019,332,8,21,10,27,1729027.5,2
7998,k019,332,9,21,11,25,1729056.5,2
7999,k019,332,10,21,12,24,1729085.5,1
8000,k019,332,11,22,1,23,1729115.5,2
8001,k019,332,12,22,2,21,1729144.5,1
8002,k019,332,12.5,22,3,23,1729174.5,2
8003,k019,333,1,22,4,21,1729203.5,1
8004,k019,333,2,22,5,21,1729233.5,2
8005,k019,333,3,22,6,20,1729263.5,2
8006,k019,333,4,22,7,20,1729293.5,3
8007,k019,333,5,22,8,18,1729322.5,2
8008,k019,333,6,22,9,17,1729352.5,3
8009,k019,333,7,22,10,16,1729381.5,2
8010,k019,333,8,22,11,15,1729411.5,2
8011,k019,333,9,22,12,14,1729440.5,2
8012,k019,333,10,23,1,12,1729469.5,1
8013,k019,333,11,23,2,11,1729499.5,2
8014,k019,333,12,23,3,12,1729528.5,1
8015,k019,334,1,23,4,11,1729558.5,2
8016,k019,334,2,23,5,10,1729587.5,1
8017,k019,334,3,23,6,9,1729617.5,2
8018,k019,334,4,23,7,9,1729647.5,2
8019,k019,334,5,23,8,8,1729677.5,3
8020,k019,334,6,23,9,6,1729706.5,2
8021,k019,334,7,23,10,6,1729736.5,3
8022,k019,334,8,23,11,4,1729765.5,2
8023,k019,334,9,23,12,3,1729794.5,2
8024,k019,334,10,24,1,2,1729824.5,2
8025,k019,334,11,24,1,31,1729853.5,1
8026,k019,334,12,24,3,1,1729883.5,2
8027,k019,335,1,24,3,30,1729912.5,1
8028,k019,335,2,24,4,29,1729942.5,2
8029,k019,335,3,24,5,28,1729971.5,1
8030,k019,335,4,24,6,27,1730001.5,2
8031,k019,335,5,24,7,26,1730030.5,1
8032,k019,335,6,24,8,25,1730060.5,2
8033,k019,335,7,24,9,24,1730090.5,2
8034,k019,335,8,24,10,23,1730119.5,2
8035,k019,335,9,24,11,22,1730149.5,2
8036,k019,335,10,24,12,21,1730178.5,2
8037,k019,335,11,25,1,20,1730208.5,2
8038,k019,335,12,25,2,18,1730237.5,2
8039,k019,335,12.5,25,3,20,1730267.5,2
8040,k019,336,1,25,4,18,1730296.5,2
8041,k019,336,2,25,5,18,1730326.5,2
8042,k019,336,3,25,6,16,1730355.5,1
8043,k019,336,4,25,7,16,1730385.5,2
8044,k019,336,5,25,8,14,1730414.5,1
8045,k019,336,6,25,9,13,1730444.5,2
8046,k019,336,7,25,10,12,1730473.5,1
8047,k019,336,8,25,11,11,1730503.5,2
8048,k019,336,9,25,12,11,1730533.5,2
8049,k019,336,10,26,1,10,1730563.5,3
8050,k019,336,11,26,2,8,1730592.5,2
8051,k019,336,12,26,3,10,1730622.5,3
8052,k019,337,1,26,4,8,1730651.5,2
8053,k019,337,2,26,5,7,1730680.5,2
8054,k019,337,3,26,6,6,1730710.5,2
8055,k019,337,4,26,7,5,1730739.5,2
8056,k019,337,5,26,8,3,1730768.5,1
8057,k019,337,6,26,9,2,1730798.5,2
8058,k019,337,7,26,10,1,1730827.5,1
8059,k019,337,8,26,10,31,1730857.5,1
8060,k019,337,9,26,11,30,1730887.5,2
8061,k019,337,10,26,12,30,1730917.5,2
8062,k019,337,11,27,1,28,1730946.5,2
8063,k019,337,12,27,2,27,1730976.5,2
8064,k019,338,1,27,3,28,1731005.5,2
8065,k019,338,2,27,4,27,1731035.5,2
8066,k019,338,3,27,5,26,1731064.5,2
8067,k019,338,4,27,6,24,1731093.5,1
8068,k019,338,5,27,7,24,1731123.5,2
8069,k019,338,6,27,8,22,1731152.5,1
8070,k019,338,7,27,9,21,1731182.5,2
8071,k019,338,8,27,10,20,1731211.5,1
8072,k019,338,9,27,11,19,1731241.5,2
8073,k019,338,10,27,12,19,1731271.5,2
8074,k019,338,11,28,1,18,1731301.5,2
8075,k019,338,12,28,2,16,1731330.5,2
8076,k019,338,12.5,28,3,17,1731360.5,2
8077,k019,339,1,28,4,15,1731389.5,2
8078,k019,339,2,28,5,15,1731419.5,2
8079,k019,339,3,28,6,13,1731448.5,2
8080,k019,339,4,28,7,12,1731477.5,1
8081,k019,339,5,28,8,11,1731507.5,2
8082,k019,339,6,28,9,9,1731536.5,1
8083,k019,339,7,28,10,9,1731566.5,2
8084,k019,339,8,28,11,7,1731595.5,1
8085,k019,339,9,28,12,7,1731625.5,2
8086,k019,339,10,29,1,6,1731655.5,2
8087,k019,339,11,29,2,4,1731684.5,2
8088,k019,339,12,29,3,6,1731714.5,2
8089,k019,340,1,29,4,5,1731744.5,3
8090,k019,340,2,29,5,4,1731773.5,2
8091,k019,340,3,29,6,3,1731803.5,2
8092,k019,340,4,29,7,2,1731832.5,2
8093,k019,340,5,29,7,31,1731861.5,1
8094,k019,340,6,29,8,30,1731891.5,2
8095,k019,340,7,29,9,28,1731920.5,1
8096,k019,340,8,29,10,28,1731950.5,2
8097,k019,340,9,29,11,26,1731979.5,1
8098,k019,340,10,29,12,26,1732009.5,2
8099,k019,340,11,30,1,24,1732038.5,1
8100,k019,340,12,30,2,23,1732068.5,2
8101,k019,341,1,30,3,25,1732098.5,2
8102,k019,341,2,30,4,23,1732127.5,2
8103,k019,341,3,30,5,23,1732157.5,2
8104,k019,341,4,30,6,21,1732186.5,2
8105,k019,341,5,30,7,21,1732216.5,2
8106,k019,341,6,30,8,19,1732245.5,2
8107,k019,341,6.5,30,9,18,1732275.5,2
8108,k019,341,7,30,10,17,1732304.5,1
8109,k019,341,8,30,11,16,1732334.5,2
8110,k019,341,9,30,12,15,1732363.5,1
8111,k019,341,10,31,1,14,1732393.5,2
8112,k019,341,11,31,2,12,1732422.5,1
8113,k019,341,12,31,3,14,1732452.5,2
8114,k019,342,1,31,4,12,1732481.5,1
8115,k019,342,2,31,5,12,1732511.5,2
8116,k019,342,3,31,6,11,1732541.5,2
8117,k019,342,4,31,7,10,1732570.5,2
8118,k019,342,5,31,8,9,1732600.5,2
8119,k019,342,6,31,9,7,1732629.5,2
8120,k019,342,7,31,10,7,1732659.5,2
8121,k019,342,8,31,11,6,1732689.5,3
8122,k019,342,9,31,12,5,1732718.5,2
8123,k019,342,10,32,1,3,1732747.5,1
8124,k019,342,11,32,2,2,1732777.5,2
8125,k019,342,12,32,3,2,1732806.5,1
8126,k019,343,1,32,4,1,1732836.5,2
8127,k019,343,2,32,4,30,1732865.5,1
8128,k019,343,3,32,5,30,1732895.5,2
8129,k019,343,4,32,6,28,1732924.5,1
8130,k019,343,5,32,7,28,1732954.5,2
8131,k019,343,6,32,8,27,1732984.5,2
8132,k019,343,7,32,9,26,1733014.5,3
8133,k019,343,8,32,10,25,1733043.5,2
8134,k019,343,9,32,11,24,1733073.5,3
